Graph	Algorithm	RandomSeed	Solution	Time
bigkey	SimFASDC-8	8	224	7
bigkey	SimFASDC-8	9	224	6
bigkey	FASDC-12	1	224	6
bigkey	FASDC-12	10	224	11
bigkey	FASDC-12	2	224	7
bigkey	FASDC-12	3	224	7
bigkey	FASDC-12	4	224	7
bigkey	FASDC-12	5	224	6
bigkey	FASDC-12	6	224	7
bigkey	FASDC-12	7	224	7
bigkey	FASDC-12	8	224	7
bigkey	FASDC-12	9	224	6
bigkey	FASDC-16	1	224	6
bigkey	FASDC-16	10	224	7
bigkey	FASDC-16	2	224	7
bigkey	FASDC-16	3	224	7
bigkey	FASDC-16	4	224	7
bigkey	FASDC-16	5	224	6
bigkey	FASDC-16	6	224	6
bigkey	FASDC-16	7	224	7
bigkey	FASDC-16	8	224	6
bigkey	FASDC-16	9	224	6
bigkey	FASDC-24	1	224	6
bigkey	FASDC-24	10	224	6
bigkey	FASDC-24	2	224	7
bigkey	FASDC-24	3	224	6
bigkey	FASDC-24	4	224	6
bigkey	FASDC-24	5	224	6
bigkey	FASDC-24	6	224	7
bigkey	FASDC-24	7	224	6
bigkey	FASDC-24	8	224	6
bigkey	FASDC-24	9	224	6
bigkey	FASDC-2	1	224	6
bigkey	FASDC-2	10	224	7
bigkey	FASDC-2	2	224	7
bigkey	FASDC-2	3	224	6
bigkey	FASDC-2	4	224	6
bigkey	FASDC-2	5	224	6
bigkey	FASDC-2	6	224	7
bigkey	FASDC-2	7	224	6
bigkey	FASDC-2	8	224	6
bigkey	FASDC-2	9	224	6
bigkey	FASDC-32	1	224	6
bigkey	FASDC-32	10	224	7
bigkey	FASDC-32	2	224	6
bigkey	FASDC-32	3	224	6
bigkey	FASDC-32	4	224	7
bigkey	FASDC-32	5	224	6
bigkey	FASDC-32	6	224	6
bigkey	FASDC-32	7	224	6
bigkey	FASDC-32	8	224	6
bigkey	FASDC-32	9	224	7
bigkey	FASDC-3	1	224	7
bigkey	FASDC-3	10	224	7
bigkey	FASDC-3	2	224	6
bigkey	FASDC-3	3	224	7
bigkey	FASDC-3	4	224	7
bigkey	FASDC-3	5	224	6
bigkey	FASDC-3	6	224	6
bigkey	FASDC-3	7	224	6
bigkey	FASDC-3	8	224	6
bigkey	FASDC-3	9	224	7
bigkey	FASDC-48	1	224	6
bigkey	FASDC-48	10	224	6
bigkey	FASDC-48	2	224	6
bigkey	FASDC-48	3	224	6
bigkey	FASDC-48	4	224	7
bigkey	FASDC-48	5	224	6
bigkey	FASDC-48	6	224	6
bigkey	FASDC-48	7	224	7
bigkey	FASDC-48	8	224	6
bigkey	FASDC-48	9	224	6
bigkey	FASDC-4	1	224	6
bigkey	FASDC-4	10	224	6
bigkey	FASDC-4	2	224	7
bigkey	FASDC-4	3	224	6
bigkey	FASDC-4	4	224	12
bigkey	FASDC-4	5	224	6
bigkey	FASDC-4	6	224	7
bigkey	FASDC-4	7	224	6
bigkey	FASDC-4	8	224	11
bigkey	FASDC-4	9	224	6
bigkey	FASDC-6	1	224	7
bigkey	FASDC-6	10	224	7
bigkey	FASDC-6	2	224	6
bigkey	FASDC-6	3	224	6
bigkey	FASDC-6	4	224	6
bigkey	FASDC-6	5	224	6
bigkey	FASDC-6	6	224	6
bigkey	FASDC-6	7	224	6
bigkey	FASDC-6	8	224	7
bigkey	FASDC-6	9	224	6
bigkey	FASDC-8	1	224	6
bigkey	FASDC-8	10	224	6
bigkey	FASDC-8	2	224	6
bigkey	FASDC-8	3	224	7
bigkey	FASDC-8	4	224	7
bigkey	FASDC-8	5	224	6
bigkey	FASDC-8	6	224	6
bigkey	FASDC-8	7	224	7
bigkey	FASDC-8	8	224	6
bigkey	FASDC-8	9	224	6
bigkey	RED+Greedy	1	224	7
bigkey	RED+Greedy	10	224	7
bigkey	RED+Greedy	2	224	7
bigkey	RED+Greedy	3	224	7
bigkey	RED+Greedy	4	224	7
bigkey	RED+Greedy	5	224	6
bigkey	RED+Greedy	6	224	6
bigkey	RED+Greedy	7	224	7
bigkey	RED+Greedy	8	224	7
bigkey	RED+Greedy	9	224	7
bigkey	REDstar+Greedy	1	224	7
bigkey	REDstar+Greedy	10	224	7
bigkey	REDstar+Greedy	2	224	7
bigkey	REDstar+Greedy	3	224	7
bigkey	REDstar+Greedy	4	224	7
bigkey	REDstar+Greedy	5	224	7
bigkey	REDstar+Greedy	6	224	7
bigkey	REDstar+Greedy	7	224	7
bigkey	REDstar+Greedy	8	224	7
bigkey	REDstar+Greedy	9	224	7
bigkey	scc+2cyc+Greedy	1	224	5
bigkey	scc+2cyc+Greedy	10	224	5
bigkey	scc+2cyc+Greedy	2	224	5
bigkey	scc+2cyc+Greedy	3	224	5
bigkey	scc+2cyc+Greedy	4	224	5
bigkey	scc+2cyc+Greedy	5	224	5
bigkey	scc+2cyc+Greedy	6	224	5
bigkey	scc+2cyc+Greedy	7	224	5
bigkey	scc+2cyc+Greedy	8	224	5
bigkey	scc+2cyc+Greedy	9	224	5
bigkey	scc+2cyc+chain+Greedy	1	224	5
bigkey	scc+2cyc+chain+Greedy	10	224	5
bigkey	scc+2cyc+chain+Greedy	2	224	5
bigkey	scc+2cyc+chain+Greedy	3	224	5
bigkey	scc+2cyc+chain+Greedy	4	224	5
bigkey	scc+2cyc+chain+Greedy	5	224	5
bigkey	scc+2cyc+chain+Greedy	6	224	5
bigkey	scc+2cyc+chain+Greedy	7	224	5
bigkey	scc+2cyc+chain+Greedy	8	224	5
bigkey	scc+2cyc+chain+Greedy	9	224	5
bigkey	scc+Greedy	1	224	1
bigkey	scc+Greedy	10	224	1
bigkey	scc+Greedy	2	224	2
bigkey	scc+Greedy	3	224	1
bigkey	scc+Greedy	4	224	1
bigkey	scc+Greedy	5	224	1
bigkey	scc+Greedy	6	224	1
bigkey	scc+Greedy	7	224	1
bigkey	scc+Greedy	8	224	1
bigkey	scc+Greedy	9	224	1
cnr-2000	Greedy	1	498954	643
cnr-2000	Greedy	10	498940	615
cnr-2000	Greedy	2	498986	611
cnr-2000	Greedy	3	498953	611
cnr-2000	Greedy	4	498962	604
cnr-2000	Greedy	5	498896	623
cnr-2000	Greedy	6	498978	646
cnr-2000	Greedy	7	498917	604
cnr-2000	Greedy	8	498962	630
cnr-2000	Greedy	9	498899	637
cnr-2000	HCS+Greedy	1	491025	3629
cnr-2000	HCS+Greedy	10	491002	4187
cnr-2000	HCS+Greedy	2	491027	3633
cnr-2000	HCS+Greedy	3	491035	3615
cnr-2000	HCS+Greedy	4	490997	3653
cnr-2000	HCS+Greedy	5	491027	3630
cnr-2000	HCS+Greedy	6	490993	3677
cnr-2000	HCS+Greedy	7	490993	3814
cnr-2000	HCS+Greedy	8	491006	4003
cnr-2000	HCS+Greedy	9	491015	3713
cnr-2000	SimFASDC-12	1	483713	2579
cnr-2000	SimFASDC-12	10	483631	2586
cnr-2000	SimFASDC-12	2	483743	2544
cnr-2000	SimFASDC-12	3	483751	2538
cnr-2000	SimFASDC-12	4	483738	2127
cnr-2000	SimFASDC-12	5	483727	2532
cnr-2000	SimFASDC-12	6	483617	2558
cnr-2000	SimFASDC-12	7	483734	2579
cnr-2000	SimFASDC-12	8	483609	2562
cnr-2000	SimFASDC-12	9	483757	2220
cnr-2000	SimFASDC-16	1	483794	2581
cnr-2000	SimFASDC-16	10	483757	2628
cnr-2000	SimFASDC-16	2	483768	2549
cnr-2000	SimFASDC-16	3	483802	2561
cnr-2000	SimFASDC-16	4	483782	2576
cnr-2000	SimFASDC-16	5	483789	2551
cnr-2000	SimFASDC-16	6	483802	2538
cnr-2000	SimFASDC-16	7	483763	2654
cnr-2000	SimFASDC-16	8	483651	2546
cnr-2000	SimFASDC-16	9	483766	2622
cnr-2000	SimFASDC-24	1	483766	2691
cnr-2000	SimFASDC-24	10	483804	2620
cnr-2000	SimFASDC-24	2	483730	2607
cnr-2000	SimFASDC-24	3	483650	2566
cnr-2000	SimFASDC-24	4	483632	2601
cnr-2000	SimFASDC-24	5	483627	2589
cnr-2000	SimFASDC-24	6	483622	2555
cnr-2000	SimFASDC-24	7	483781	2565
cnr-2000	SimFASDC-24	8	483755	2571
cnr-2000	SimFASDC-24	9	483769	2615
cnr-2000	SimFASDC-2	1	484266	2561
cnr-2000	SimFASDC-2	10	484266	2576
cnr-2000	SimFASDC-2	2	484261	2537
cnr-2000	SimFASDC-2	3	484252	2535
cnr-2000	SimFASDC-2	4	484267	2558
cnr-2000	SimFASDC-2	5	484273	2486
cnr-2000	SimFASDC-2	6	484282	2566
cnr-2000	SimFASDC-2	7	484290	2515
cnr-2000	SimFASDC-2	8	484278	2520
cnr-2000	SimFASDC-2	9	484254	2510
cnr-2000	SimFASDC-32	1	483800	2649
cnr-2000	SimFASDC-32	10	483742	2634
cnr-2000	SimFASDC-32	2	483791	2614
cnr-2000	SimFASDC-32	3	483755	2613
cnr-2000	SimFASDC-32	4	483613	2725
cnr-2000	SimFASDC-32	5	483808	2596
cnr-2000	SimFASDC-32	6	483576	2654
cnr-2000	SimFASDC-32	7	483593	2671
cnr-2000	SimFASDC-32	8	483714	2604
cnr-2000	SimFASDC-32	9	483760	2595
cnr-2000	SimFASDC-3	1	483939	2533
cnr-2000	SimFASDC-3	10	483961	2555
cnr-2000	SimFASDC-3	2	483897	2548
cnr-2000	SimFASDC-3	3	483981	2474
cnr-2000	SimFASDC-3	4	483986	2581
cnr-2000	SimFASDC-3	5	483924	2470
cnr-2000	SimFASDC-3	6	483986	2531
cnr-2000	SimFASDC-3	7	483998	2559
cnr-2000	SimFASDC-3	8	483983	2552
cnr-2000	SimFASDC-3	9	483929	2577
cnr-2000	SimFASDC-48	1	483802	2688
cnr-2000	SimFASDC-48	10	483815	2615
cnr-2000	SimFASDC-48	2	483774	2632
cnr-2000	SimFASDC-48	3	483653	2586
cnr-2000	SimFASDC-48	4	483656	2662
cnr-2000	SimFASDC-48	5	483674	2602
cnr-2000	SimFASDC-48	6	483656	2667
cnr-2000	SimFASDC-48	7	483815	2638
cnr-2000	SimFASDC-48	8	483804	2649
cnr-2000	SimFASDC-48	9	483645	2631
cnr-2000	SimFASDC-4	1	483803	2535
cnr-2000	SimFASDC-4	10	483808	2488
cnr-2000	SimFASDC-4	2	483784	2519
cnr-2000	SimFASDC-4	3	483788	2534
cnr-2000	SimFASDC-4	4	483799	2657
cnr-2000	SimFASDC-4	5	483778	2525
cnr-2000	SimFASDC-4	6	483802	2508
cnr-2000	SimFASDC-4	7	483803	2575
cnr-2000	SimFASDC-4	8	483778	2540
cnr-2000	SimFASDC-4	9	483772	2547
cnr-2000	SimFASDC-6	1	483723	2533
cnr-2000	SimFASDC-6	10	483702	2542
cnr-2000	SimFASDC-6	2	483695	2582
cnr-2000	SimFASDC-6	3	483739	2506
cnr-2000	SimFASDC-6	4	483682	2576
cnr-2000	SimFASDC-6	5	483724	2615
cnr-2000	SimFASDC-6	6	483706	2578
cnr-2000	SimFASDC-6	7	483736	2540
cnr-2000	SimFASDC-6	8	483667	2526
cnr-2000	SimFASDC-6	9	483693	2548
cnr-2000	SimFASDC-8	1	483710	2561
cnr-2000	SimFASDC-8	10	483676	2541
cnr-2000	SimFASDC-8	2	483830	2527
cnr-2000	SimFASDC-8	3	483708	2526
cnr-2000	SimFASDC-8	4	483709	2592
cnr-2000	SimFASDC-8	5	483763	2580
cnr-2000	SimFASDC-8	6	483823	2590
cnr-2000	SimFASDC-8	7	483702	2526
cnr-2000	SimFASDC-8	8	483794	2526
cnr-2000	SimFASDC-8	9	483721	2601
cnr-2000	FASDC-12	1	483458	2664
cnr-2000	FASDC-12	10	483448	2726
cnr-2000	FASDC-12	2	483459	2874
cnr-2000	FASDC-12	3	483449	2922
cnr-2000	FASDC-12	4	483439	2933
cnr-2000	FASDC-12	5	483443	2642
cnr-2000	FASDC-12	6	483453	2808
cnr-2000	FASDC-12	7	483474	2717
cnr-2000	FASDC-12	8	483502	2877
cnr-2000	FASDC-12	9	483556	2925
cnr-2000	FASDC-16	1	483496	2695
cnr-2000	FASDC-16	10	483494	2911
cnr-2000	FASDC-16	2	483498	2659
cnr-2000	FASDC-16	3	483488	2883
cnr-2000	FASDC-16	4	483494	2754
cnr-2000	FASDC-16	5	483620	2869
cnr-2000	FASDC-16	6	483544	2922
cnr-2000	FASDC-16	7	483499	2904
cnr-2000	FASDC-16	8	483513	2641
cnr-2000	FASDC-16	9	483498	2912
cnr-2000	FASDC-24	1	483494	2597
cnr-2000	FASDC-24	10	483508	2761
cnr-2000	FASDC-24	2	483697	2830
cnr-2000	FASDC-24	3	483529	2936
cnr-2000	FASDC-24	4	483565	2659
cnr-2000	FASDC-24	5	483560	2625
cnr-2000	FASDC-24	6	483495	2880
cnr-2000	FASDC-24	7	483522	2902
cnr-2000	FASDC-24	8	483487	2926
cnr-2000	FASDC-24	9	483531	2753
cnr-2000	FASDC-2	1	483847	2520
cnr-2000	FASDC-2	10	483874	2770
cnr-2000	FASDC-2	2	483831	2566
cnr-2000	FASDC-2	3	483870	2787
cnr-2000	FASDC-2	4	483850	2869
cnr-2000	FASDC-2	5	483855	2801
cnr-2000	FASDC-2	6	483829	2568
cnr-2000	FASDC-2	7	483853	2789
cnr-2000	FASDC-2	8	483840	2656
cnr-2000	FASDC-2	9	483828	2814
cnr-2000	FASDC-32	1	483574	2751
cnr-2000	FASDC-32	10	483482	2849
cnr-2000	FASDC-32	2	483580	2952
cnr-2000	FASDC-32	3	483507	2697
cnr-2000	FASDC-32	4	483507	2885
cnr-2000	FASDC-32	5	483620	2761
cnr-2000	FASDC-32	6	483471	2902
cnr-2000	FASDC-32	7	483490	2843
cnr-2000	FASDC-32	8	483494	2895
cnr-2000	FASDC-32	9	483508	2977
cnr-2000	FASDC-3	1	483652	2673
cnr-2000	FASDC-3	10	483699	2778
cnr-2000	FASDC-3	2	483637	2831
cnr-2000	FASDC-3	3	483720	2575
cnr-2000	FASDC-3	4	483697	2844
cnr-2000	FASDC-3	5	483657	2657
cnr-2000	FASDC-3	6	483706	2770
cnr-2000	FASDC-3	7	483701	2850
cnr-2000	FASDC-3	8	483705	2822
cnr-2000	FASDC-3	9	483645	2624
cnr-2000	FASDC-48	1	483585	2696
cnr-2000	FASDC-48	10	483580	2976
cnr-2000	FASDC-48	2	483551	2815
cnr-2000	FASDC-48	3	483567	2958
cnr-2000	FASDC-48	4	483559	2992
cnr-2000	FASDC-48	5	483560	2986
cnr-2000	FASDC-48	6	483574	2941
cnr-2000	FASDC-48	7	483552	2694
cnr-2000	FASDC-48	8	483596	2953
cnr-2000	FASDC-48	9	483542	2981
cnr-2000	FASDC-4	1	483620	2636
cnr-2000	FASDC-4	10	483593	2754
cnr-2000	FASDC-4	2	483607	2718
cnr-2000	FASDC-4	3	483615	2878
cnr-2000	FASDC-4	4	483603	2623
cnr-2000	FASDC-4	5	483592	2880
cnr-2000	FASDC-4	6	483603	2830
cnr-2000	FASDC-4	7	483618	2599
cnr-2000	FASDC-4	8	483598	2862
cnr-2000	FASDC-4	9	483596	2679
cnr-2000	FASDC-6	1	483506	2645
cnr-2000	FASDC-6	10	483553	2802
cnr-2000	FASDC-6	2	483629	2906
cnr-2000	FASDC-6	3	483499	2858
cnr-2000	FASDC-6	4	483524	2645
cnr-2000	FASDC-6	5	483563	2860
cnr-2000	FASDC-6	6	483549	2695
cnr-2000	FASDC-6	7	483548	2823
cnr-2000	FASDC-6	8	483533	2903
cnr-2000	FASDC-6	9	483557	2875
cnr-2000	FASDC-8	1	483485	2577
cnr-2000	FASDC-8	10	483507	2626
cnr-2000	FASDC-8	2	483521	2878
cnr-2000	FASDC-8	3	483514	2712
cnr-2000	FASDC-8	4	483517	2872
cnr-2000	FASDC-8	5	483494	2871
cnr-2000	FASDC-8	6	483514	2845
cnr-2000	FASDC-8	7	483501	2606
cnr-2000	FASDC-8	8	483523	2900
cnr-2000	FASDC-8	9	483515	2696
cnr-2000	RED+Greedy	1	485512	2512
cnr-2000	RED+Greedy	10	485494	2469
cnr-2000	RED+Greedy	2	485520	2533
cnr-2000	RED+Greedy	3	485502	2477
cnr-2000	RED+Greedy	4	485499	2534
cnr-2000	RED+Greedy	5	485499	2485
cnr-2000	RED+Greedy	6	485501	2454
cnr-2000	RED+Greedy	7	485480	2481
cnr-2000	RED+Greedy	8	485500	2481
cnr-2000	RED+Greedy	9	485501	2513
cnr-2000	REDstar+Greedy	1	484712	2572
cnr-2000	REDstar+Greedy	10	484700	2609
cnr-2000	REDstar+Greedy	2	484692	2561
cnr-2000	REDstar+Greedy	3	484708	2590
cnr-2000	REDstar+Greedy	4	484727	2629
cnr-2000	REDstar+Greedy	5	484712	2550
cnr-2000	REDstar+Greedy	6	484679	2539
cnr-2000	REDstar+Greedy	7	484712	2591
cnr-2000	REDstar+Greedy	8	484696	2577
cnr-2000	REDstar+Greedy	9	484718	2601
cnr-2000	scc+2cyc+Greedy	1	485640	2072
cnr-2000	scc+2cyc+Greedy	10	485670	2049
cnr-2000	scc+2cyc+Greedy	2	485676	2064
cnr-2000	scc+2cyc+Greedy	3	485662	2078
cnr-2000	scc+2cyc+Greedy	4	485674	2076
cnr-2000	scc+2cyc+Greedy	5	485670	2108
cnr-2000	scc+2cyc+Greedy	6	485657	2081
cnr-2000	scc+2cyc+Greedy	7	485689	2069
cnr-2000	scc+2cyc+Greedy	8	485678	2098
cnr-2000	scc+2cyc+Greedy	9	485665	2087
cnr-2000	scc+2cyc+chain+Greedy	1	485627	2115
cnr-2000	scc+2cyc+chain+Greedy	10	485630	2089
cnr-2000	scc+2cyc+chain+Greedy	2	485632	2108
cnr-2000	scc+2cyc+chain+Greedy	3	485642	2113
cnr-2000	scc+2cyc+chain+Greedy	4	485616	2126
cnr-2000	scc+2cyc+chain+Greedy	5	485622	2118
cnr-2000	scc+2cyc+chain+Greedy	6	485641	2108
cnr-2000	scc+2cyc+chain+Greedy	7	485623	2111
cnr-2000	scc+2cyc+chain+Greedy	8	485635	2099
cnr-2000	scc+2cyc+chain+Greedy	9	485604	2127
cnr-2000	scc+Greedy	1	497498	951
cnr-2000	scc+Greedy	10	497518	909
cnr-2000	scc+Greedy	2	497497	952
cnr-2000	scc+Greedy	3	497531	969
cnr-2000	scc+Greedy	4	497523	967
cnr-2000	scc+Greedy	5	497465	954
cnr-2000	scc+Greedy	6	497490	925
cnr-2000	scc+Greedy	7	497509	938
cnr-2000	scc+Greedy	8	497539	955
cnr-2000	scc+Greedy	9	497481	917
daio-receiver	Greedy	1	120	0
daio-receiver	Greedy	10	122	0
daio-receiver	Greedy	2	123	0
daio-receiver	Greedy	3	121	0
daio-receiver	Greedy	4	120	0
daio-receiver	Greedy	5	122	0
daio-receiver	Greedy	6	121	0
daio-receiver	Greedy	7	122	0
daio-receiver	Greedy	8	123	0
daio-receiver	Greedy	9	122	0
daio-receiver	HCS+Greedy	1	83	2
daio-receiver	HCS+Greedy	10	84	3
daio-receiver	HCS+Greedy	2	83	2
daio-receiver	HCS+Greedy	3	84	1
daio-receiver	HCS+Greedy	4	84	5
daio-receiver	HCS+Greedy	5	84	1
daio-receiver	HCS+Greedy	6	85	2
daio-receiver	HCS+Greedy	7	85	1
daio-receiver	HCS+Greedy	8	84	1
daio-receiver	HCS+Greedy	9	84	1
daio-receiver	SimFASDC-12	1	83	5
daio-receiver	SimFASDC-12	10	83	2
daio-receiver	SimFASDC-12	2	83	2
daio-receiver	SimFASDC-12	3	83	2
daio-receiver	SimFASDC-12	4	83	2
daio-receiver	SimFASDC-12	5	83	2
daio-receiver	SimFASDC-12	6	83	2
daio-receiver	SimFASDC-12	7	83	2
daio-receiver	SimFASDC-12	8	83	3
daio-receiver	SimFASDC-12	9	83	2
daio-receiver	SimFASDC-16	1	83	3
daio-receiver	SimFASDC-16	10	83	2
daio-receiver	SimFASDC-16	2	83	2
daio-receiver	SimFASDC-16	3	83	8
daio-receiver	SimFASDC-16	4	83	7
daio-receiver	SimFASDC-16	5	83	5
daio-receiver	SimFASDC-16	6	83	2
daio-receiver	SimFASDC-16	7	83	5
daio-receiver	SimFASDC-16	8	83	3
daio-receiver	SimFASDC-16	9	83	3
daio-receiver	SimFASDC-24	1	83	3
daio-receiver	SimFASDC-24	10	83	5
daio-receiver	SimFASDC-24	2	83	7
daio-receiver	SimFASDC-24	3	83	2
daio-receiver	SimFASDC-24	4	83	2
daio-receiver	SimFASDC-24	5	83	3
daio-receiver	SimFASDC-24	6	83	2
daio-receiver	SimFASDC-24	7	83	6
daio-receiver	SimFASDC-24	8	83	2
daio-receiver	SimFASDC-24	9	83	7
daio-receiver	SimFASDC-2	1	83	8
daio-receiver	SimFASDC-2	10	83	2
daio-receiver	SimFASDC-2	2	83	2
daio-receiver	SimFASDC-2	3	83	2
daio-receiver	SimFASDC-2	4	83	8
daio-receiver	SimFASDC-2	5	83	3
daio-receiver	SimFASDC-2	6	83	2
daio-receiver	SimFASDC-2	7	83	2
daio-receiver	SimFASDC-2	8	83	4
daio-receiver	SimFASDC-2	9	83	3
daio-receiver	SimFASDC-32	1	83	2
daio-receiver	SimFASDC-32	10	83	2
daio-receiver	SimFASDC-32	2	83	2
daio-receiver	SimFASDC-32	3	83	5
daio-receiver	SimFASDC-32	4	83	2
daio-receiver	SimFASDC-32	5	83	2
daio-receiver	SimFASDC-32	6	83	2
daio-receiver	SimFASDC-32	7	83	2
daio-receiver	SimFASDC-32	8	83	7
daio-receiver	SimFASDC-32	9	83	2
daio-receiver	SimFASDC-3	1	83	4
daio-receiver	SimFASDC-3	10	83	2
daio-receiver	SimFASDC-3	2	83	3
daio-receiver	SimFASDC-3	3	83	2
daio-receiver	SimFASDC-3	4	83	6
daio-receiver	SimFASDC-3	5	83	2
daio-receiver	SimFASDC-3	6	83	3
daio-receiver	SimFASDC-3	7	83	2
daio-receiver	SimFASDC-3	8	83	8
daio-receiver	SimFASDC-3	9	83	2
daio-receiver	SimFASDC-48	1	83	4
daio-receiver	SimFASDC-48	10	83	7
daio-receiver	SimFASDC-48	2	83	2
daio-receiver	SimFASDC-48	3	83	4
daio-receiver	SimFASDC-48	4	83	6
daio-receiver	SimFASDC-48	5	83	2
daio-receiver	SimFASDC-48	6	83	6
daio-receiver	SimFASDC-48	7	83	4
daio-receiver	SimFASDC-48	8	83	4
daio-receiver	SimFASDC-48	9	83	2
daio-receiver	SimFASDC-4	1	83	2
daio-receiver	SimFASDC-4	10	83	2
daio-receiver	SimFASDC-4	2	83	4
daio-receiver	SimFASDC-4	3	83	3
daio-receiver	SimFASDC-4	4	83	6
daio-receiver	SimFASDC-4	5	83	2
daio-receiver	SimFASDC-4	6	83	2
daio-receiver	SimFASDC-4	7	83	3
daio-receiver	SimFASDC-4	8	83	2
daio-receiver	SimFASDC-4	9	83	2
daio-receiver	SimFASDC-6	1	83	2
daio-receiver	SimFASDC-6	10	83	2
daio-receiver	SimFASDC-6	2	83	2
daio-receiver	SimFASDC-6	3	83	2
daio-receiver	SimFASDC-6	4	83	7
daio-receiver	SimFASDC-6	5	83	3
daio-receiver	SimFASDC-6	6	83	2
daio-receiver	SimFASDC-6	7	83	2
daio-receiver	SimFASDC-6	8	83	4
daio-receiver	SimFASDC-6	9	83	2
daio-receiver	SimFASDC-8	1	83	2
daio-receiver	SimFASDC-8	10	83	2
daio-receiver	SimFASDC-8	2	83	3
daio-receiver	SimFASDC-8	3	83	3
daio-receiver	SimFASDC-8	4	83	2
daio-receiver	SimFASDC-8	5	83	2
daio-receiver	SimFASDC-8	6	83	2
daio-receiver	SimFASDC-8	7	83	7
daio-receiver	SimFASDC-8	8	83	2
daio-receiver	SimFASDC-8	9	83	2
daio-receiver	FASDC-12	1	83	2
daio-receiver	FASDC-12	10	83	2
daio-receiver	FASDC-12	2	83	2
daio-receiver	FASDC-12	3	83	2
daio-receiver	FASDC-12	4	83	2
daio-receiver	FASDC-12	5	83	2
daio-receiver	FASDC-12	6	83	2
daio-receiver	FASDC-12	7	83	2
daio-receiver	FASDC-12	8	83	3
daio-receiver	FASDC-12	9	83	2
daio-receiver	FASDC-16	1	83	2
daio-receiver	FASDC-16	10	83	4
daio-receiver	FASDC-16	2	83	2
daio-receiver	FASDC-16	3	83	2
daio-receiver	FASDC-16	4	83	4
daio-receiver	FASDC-16	5	83	2
daio-receiver	FASDC-16	6	83	8
daio-receiver	FASDC-16	7	83	2
daio-receiver	FASDC-16	8	83	3
daio-receiver	FASDC-16	9	83	2
daio-receiver	FASDC-24	1	83	2
daio-receiver	FASDC-24	10	83	5
daio-receiver	FASDC-24	2	83	2
daio-receiver	FASDC-24	3	83	3
daio-receiver	FASDC-24	4	83	8
daio-receiver	FASDC-24	5	83	3
daio-receiver	FASDC-24	6	83	7
daio-receiver	FASDC-24	7	83	2
daio-receiver	FASDC-24	8	83	5
daio-receiver	FASDC-24	9	83	2
daio-receiver	FASDC-2	1	83	2
daio-receiver	FASDC-2	10	83	3
daio-receiver	FASDC-2	2	83	3
daio-receiver	FASDC-2	3	83	5
daio-receiver	FASDC-2	4	83	2
daio-receiver	FASDC-2	5	83	2
daio-receiver	FASDC-2	6	83	3
daio-receiver	FASDC-2	7	83	7
daio-receiver	FASDC-2	8	83	3
daio-receiver	FASDC-2	9	83	2
daio-receiver	FASDC-32	1	83	2
daio-receiver	FASDC-32	10	83	5
daio-receiver	FASDC-32	2	83	2
daio-receiver	FASDC-32	3	83	3
daio-receiver	FASDC-32	4	83	2
daio-receiver	FASDC-32	5	83	8
daio-receiver	FASDC-32	6	83	2
daio-receiver	FASDC-32	7	83	5
daio-receiver	FASDC-32	8	83	2
daio-receiver	FASDC-32	9	83	2
daio-receiver	FASDC-3	1	83	2
daio-receiver	FASDC-3	10	83	2
daio-receiver	FASDC-3	2	83	2
daio-receiver	FASDC-3	3	83	2
daio-receiver	FASDC-3	4	83	2
daio-receiver	FASDC-3	5	83	2
daio-receiver	FASDC-3	6	83	2
daio-receiver	FASDC-3	7	83	2
daio-receiver	FASDC-3	8	83	2
daio-receiver	FASDC-3	9	83	2
daio-receiver	FASDC-48	1	83	2
daio-receiver	FASDC-48	10	83	2
daio-receiver	FASDC-48	2	83	2
daio-receiver	FASDC-48	3	83	2
daio-receiver	FASDC-48	4	83	2
daio-receiver	FASDC-48	5	83	2
daio-receiver	FASDC-48	6	83	2
daio-receiver	FASDC-48	7	83	2
daio-receiver	FASDC-48	8	83	2
daio-receiver	FASDC-48	9	83	2
daio-receiver	FASDC-4	1	83	2
daio-receiver	FASDC-4	10	83	2
daio-receiver	FASDC-4	2	83	2
daio-receiver	FASDC-4	3	83	2
daio-receiver	FASDC-4	4	83	2
daio-receiver	FASDC-4	5	83	2
daio-receiver	FASDC-4	6	83	3
daio-receiver	FASDC-4	7	83	2
daio-receiver	FASDC-4	8	83	3
daio-receiver	FASDC-4	9	83	2
daio-receiver	FASDC-6	1	83	2
daio-receiver	FASDC-6	10	83	3
daio-receiver	FASDC-6	2	83	2
daio-receiver	FASDC-6	3	83	3
daio-receiver	FASDC-6	4	83	2
daio-receiver	FASDC-6	5	83	2
daio-receiver	FASDC-6	6	83	2
daio-receiver	FASDC-6	7	83	2
daio-receiver	FASDC-6	8	83	2
daio-receiver	FASDC-6	9	83	2
daio-receiver	FASDC-8	1	83	2
daio-receiver	FASDC-8	10	83	2
daio-receiver	FASDC-8	2	83	2
daio-receiver	FASDC-8	3	83	2
daio-receiver	FASDC-8	4	83	2
daio-receiver	FASDC-8	5	83	2
daio-receiver	FASDC-8	6	83	2
daio-receiver	FASDC-8	7	83	2
daio-receiver	FASDC-8	8	83	2
daio-receiver	FASDC-8	9	83	2
daio-receiver	RED+Greedy	1	83	2
daio-receiver	RED+Greedy	10	83	2
daio-receiver	RED+Greedy	2	83	2
daio-receiver	RED+Greedy	3	83	2
daio-receiver	RED+Greedy	4	83	2
